lemma,sentence,sense,start,end
,এদিকে সদর পুলিশ ফাঁড়ির ইনচার্জ আবুল কালাম আজাদ ও এস. আই জিলালুর রহমানের নেতৃত্বে মাদকবিরোধী অভিযানে পিচ ইয়াবাসহ গ্রেফতার হয় সুলতানগঞ্জপাড়া নিবাসী শ্যামলী বেগম ( ) এবং শ্যামলীর কাছে ইয়াবা বিক্রেতা শিবগঞ্জ বিহারের আতাউর রহমান ( ) যাদের জনের বিরুদ্ধেই মাদক আইনে মামলা বিচারাধীন রয়েছে ।,,,
,"এ কারণেই রাস্তায় উঁচু-নিচু হয়ে গেছে , পানি জমছে , পিচ ঢালাই উঠে যাচ্ছে ।",,,
,মৌলভীবাজারের শ্রীমঙ্গলে কেজি গাঁজা ও পিচ ইয়াবা ট্যাবলেটসহ স্বপন মিয়া নামের একমাদক ব্যাবসায়ীকে গ্রেফতার করেছে শ্রীমঙ্গল থানা পুলিশ ।,,,
,"কারও নির্দেশ মেনে পিচ বানাইনি । """,,,
,সুস্থির সরকার : জেলার ( বিজিবি ) এর পৃথক পৃথক অভিযানে বোতল ভারতীয় মদ এবং পিচ ভারতীয় মেহেদী আটক হয়েছে ।,,,
,আরও কিছুটা যেতে গাড়ি চলা পিচ রাস্তায় এসে নামিয়ে দিল সেই পাহাড়ি সরু পথটি ।,,,
,ব্লাশনের রং হিসাবে আপনি গোলাপি বা পিচ রং ব্যবহার করতে পারেন ।,,,
,দুই দফায় বৃষ্টিতে পিচ অনেকটা সহায়ক হয় বোলারদের ।,,,
,সম্প্রতি তার বাড়িতে অভিযান চালিয়ে ' শ পিচ ইয়াবাসহ বোরকা রিপনের সহযোগি আমির খানকে আটক করে পুলিশ ।,,,
,"গতকাল নতুন ভেন্যুর পিচ ও আউটফিল্ড সম্পর্কে বলেন , ' টি-২০'র জন্য এটা আদর্শ উইকেট নয় ।",,,
,"প্রথম দিকে হাই পিচ ভোকালের সাথে পরে আমরা আরও দেখতে পাই থ্রাশ , গ্রান্ট , গ্রাঞ্জ , গ্রাউল , স্ক্রিম ছাড়াও আরও অনেক ভিন্ন রকমের ভোকাল প্যাটার্ন ।",,,
,টেন্টগুলো পিচ করার পর মনে হচ্ছিলো ভেসে যাবে ।,,,
,গ্রামে-গ্রামে ঘুরে প্রতি পিচ চামড়া টাকা দরে কিনে ঢাকায় এনে বিক্রি করতে পারছেন না ।,,,
,পরে তাকে ডিবি অফিসে নিয়ে এসে ব্যাপক জিজ্ঞাসাবাদকালে এক পর্যায়ে সে পুলিশকে জানায় তার পেটের ভিতর হাজার পিচ ইয়াবা রয়েছে ।,,,
,যুগে যুগে তরুণীদের বুকে কাঁপন ধরানো অনেক সুদর্শন ক্রিকেটারই মাতিয়ে গেছেন গজের পিচ ।,,,
,"আবার সেরকম পিচ পেলে খারাপ হয় না , মানছেন জোশি ।",,,
,"অভিযানের সময় পুলিশ পিচ ইয়াবা , বোতল ফেন্সিডিল ও গ্রাম গাঁজা উদ্ধার করেছে ।",,,
,পিচ একটু মন্থর ।,,,
,যার কারণে এ সাত কিলো সড়কের এখন এমন পর্যায়ে গেছে যে রাস্তার পিচ পাথর উঠেছে তো বটে নিচ থেকে ইট বালি সরে গিয়ে খাল-ডুবাতে পরিণত হয়েছে ।,,,
,পিচ ঢালা অন্ধকার ।,,,
,"কারণ , মরসুম শুরুর আগে দক্ষিণ আফ্রিকার প্রাণবন্ত পিচ ।",,,
,"আমাদের ব্যাটসম্যানদের দেশের মাটিতে বাউন্সি পিচ বানিয়ে কি. মি / ঘন্টার বল খেলানোর অভ্যাস করানো হোক , দেখি পরিবর্তন হয় কি না !",,,
,"ঢাকা-চট্টগ্রাম মহাসড়কের নারায়ণগঞ্জের সোনারগাঁও ও বন্দরে দুটি পৃথক অভিযানে হাজার পিচ ইয়াবা , সাড়ে আট কেজি গাঁজা ও বোতল ফেন্সিডিলসহ মাদক ব্যবসায়ীকে আটক করেছে র্যাব-১১ ।",,,
